ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
SJU,"San Juan, PR",BDL,"Hartford, CT"
SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL"
SJU,"San Juan, PR",BOS,"Boston, MA"
SJU,"San Juan, PR",DCA,"Washington, DC"
SJU,"San Juan, PR",JFK,"New York, NY"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",BOS,"Boston, MA"
SJU,"San Juan, PR",JFK,"New York, NY"
SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",JFK,"New York, NY"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",FRG,"East Farmingdale, NY"
SJU,"San Juan, PR",XNA,"Fayetteville, AR"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",VQS,"Vieques, PR"
SJU,"San Juan, PR",HPN,"White Plains, NY"
SJU,"San Juan, PR",SJU,"San Juan, PR"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",JAX,"Jacksonville, FL"
SJU,"San Juan, PR",RDU,"Raleigh/Durham, NC"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",BDL,"Hartford, CT"
SJU,"San Juan, PR",ATL,"Atlanta, GA"
SJU,"San Juan, PR",BOS,"Boston, MA"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",ORD,"Chicago, IL"
SJU,"San Juan, PR",RDU,"Raleigh/Durham, NC"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",BDL,"Hartford, CT"
SJU,"San Juan, PR",BOS,"Boston, MA"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",ORD,"Chicago, IL"
SJU,"San Juan, PR",JAX,"Jacksonville, FL"
SJU,"San Juan, PR",RDU,"Raleigh/Durham, NC"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",BDL,"Hartford, CT"
SJU,"San Juan, PR",ATL,"Atlanta, GA"
SJU,"San Juan, PR",BOS,"Boston, MA"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",SDF,"Louisville, KY"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL"
SJU,"San Juan, PR",SDF,"Louisville, KY"
SJU,"San Juan, PR",JAX,"Jacksonville, FL"
SJU,"San Juan, PR",PBI,"West Palm Beach/Palm Beach, FL"
SJU,"San Juan, PR",SDF,"Louisville, KY"
SJU,"San Juan, PR",SDF,"Louisville, KY"
SJU,"San Juan, PR",MEM,"Memphis, TN"
SJU,"San Juan, PR",MEM,"Memphis, TN"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",STX,"Christiansted, VI"
SJU,"San Juan, PR",MEM,"Memphis, TN"
SJU,"San Juan, PR",CLT,"Charlotte, NC"
SJU,"San Juan, PR",JFK,"New York, NY"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",IAH,"Houston, TX"
SJU,"San Juan, PR",CLT,"Charlotte, NC"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",PIT,"Pittsburgh, PA"
SJU,"San Juan, PR",DFW,"Dallas/Fort Worth, TX"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",CLT,"Charlotte, NC"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",DFW,"Dallas/Fort Worth, TX"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",CVG,"Cincinnati, OH"
SJU,"San Juan, PR",CVG,"Cincinnati, OH"
SJU,"San Juan, PR",MSP,"Minneapolis, MN"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",EWR,"Newark, NJ"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",DFW,"Dallas/Fort Worth, TX"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",TPA,"Tampa, FL"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",STX,"Christiansted, VI"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",VQS,"Vieques, PR"
SJU,"San Juan, PR",CPX,"Culebra, PR"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",VQS,"Vieques, PR"
SJU,"San Juan, PR",STX,"Christiansted, VI"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",VQS,"Vieques, PR"
SJU,"San Juan, PR",CPX,"Culebra, PR"
SJU,"San Juan, PR",ATL,"Atlanta, GA"
SJU,"San Juan, PR",ATL,"Atlanta, GA"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",IAH,"Houston, TX"
SJU,"San Juan, PR",ORD,"Chicago, IL"
SJU,"San Juan, PR",IAH,"Houston, TX"
SJU,"San Juan, PR",IAD,"Washington, DC"
SJU,"San Juan, PR",ORD,"Chicago, IL"
SJU,"San Juan, PR",IAH,"Houston, TX"
SJU,"San Juan, PR",EWR,"Newark, NJ"
SJU,"San Juan, PR",IAD,"Washington, DC"
SJU,"San Juan, PR",EWR,"Newark, NJ"
SJU,"San Juan, PR",IAD,"Washington, DC"
SJU,"San Juan, PR",STL,"St. Louis, MO"
SJU,"San Juan, PR",TPA,"Tampa, FL"
SJU,"San Juan, PR",BWI,"Baltimore, MD"
SJU,"San Juan, PR",HOU,"Houston, TX"
SJU,"San Juan, PR",BNA,"Nashville, TN"
SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL"
SJU,"San Juan, PR",MDW,"Chicago, IL"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",PBI,"West Palm Beach/Palm Beach, FL"
SJU,"San Juan, PR",STL,"St. Louis, MO"
SJU,"San Juan, PR",TPA,"Tampa, FL"
SJU,"San Juan, PR",BWI,"Baltimore, MD"
SJU,"San Juan, PR",BNA,"Nashville, TN"
SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL"
SJU,"San Juan, PR",MDW,"Chicago, IL"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",TPA,"Tampa, FL"
SJU,"San Juan, PR",HOU,"Houston, TX"
SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",ORD,"Chicago, IL"
SJU,"San Juan, PR",CLT,"Charlotte, NC"
SJU,"San Juan, PR",AUS,"Austin, TX"
SJU,"San Juan, PR",MAZ,"Mayaguez, PR"
SJU,"San Juan, PR",STT,"Charlotte Amalie, VI"
SJU,"San Juan, PR",VQS,"Vieques, PR"
SJU,"San Juan, PR",STX,"Christiansted, VI"
SJU,"San Juan, PR",CPX,"Culebra, PR"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",YIP,"Detroit, MI"
SJU,"San Juan, PR",MEM,"Memphis, TN"
SJU,"San Juan, PR",MSP,"Minneapolis, MN"
SJU,"San Juan, PR",ACY,"Atlantic City, NJ"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",TPA,"Tampa, FL"
SJU,"San Juan, PR",BWI,"Baltimore, MD"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",LGA,"New York, NY"
SJU,"San Juan, PR",BOS,"Boston, MA"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",EWR,"Newark, NJ"
SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SJU,"San Juan, PR",MIA,"Miami, FL"
SJU,"San Juan, PR",TPA,"Tampa, FL"
SJU,"San Juan, PR",BWI,"Baltimore, MD"
SJU,"San Juan, PR",PHL,"Philadelphia, PA"
SJU,"San Juan, PR",LGA,"New York, NY"
SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL"
SJU,"San Juan, PR",BOS,"Boston, MA"
SJU,"San Juan, PR",MCO,"Orlando, FL"
SKF,"San Antonio, TX",BWI,"Baltimore, MD"
SKF,"San Antonio, TX",BWI,"Baltimore, MD"
SKK,"Shaktoolik, AK",OTZ,"Kotzebue, AK"
SKK,"Shaktoolik, AK",KKA,"Koyuk, AK"
SKK,"Shaktoolik, AK",UNK,"Unalakleet, AK"
SKK,"Shaktoolik, AK",KSM,"St. Mary's, AK"
SKK,"Shaktoolik, AK",GLV,"Golovin, AK"
SKK,"Shaktoolik, AK",OME,"Nome, AK"
SKK,"Shaktoolik, AK",SHH,"Shishmaref, AK"
SKK,"Shaktoolik, AK",KKA,"Koyuk, AK"
SKK,"Shaktoolik, AK",UNK,"Unalakleet, AK"
SKK,"Shaktoolik, AK",UNK,"Unalakleet, AK"
SKK,"Shaktoolik, AK",OME,"Nome, AK"
SKK,"Shaktoolik, AK",UNK,"Unalakleet, AK"
SKW,"Skwentna, AK",MRI,"Anchorage, AK"
SKW,"Skwentna, AK",MRI,"Anchorage, AK"
SLC,"Salt Lake City, UT",CVG,"Cincinnati, OH"
SLC,"Salt Lake City, UT",ORD,"Chicago, IL"
SLC,"Salt Lake City, UT",STL,"St. Louis, MO"
SLC,"Salt Lake City, UT",ONT,"Ontario, CA"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV"
SLC,"Salt Lake City, UT",SAN,"San Diego, CA"
SLC,"Salt Lake City, UT",MSP,"Minneapolis, MN"
SLC,"Salt Lake City, UT",GEG,"Spokane, WA"
SLC,"Salt Lake City, UT",SEA,"Seattle, WA"
SLC,"Salt Lake City, UT",RNO,"Reno, NV"
SLC,"Salt Lake City, UT",PDX,"Portland, OR"
SLC,"Salt Lake City, UT",CLT,"Charlotte, NC"
SLC,"Salt Lake City, UT",MEM,"Memphis, TN"
SLC,"Salt Lake City, UT",PHL,"Philadelphia, PA"
SLC,"Salt Lake City, UT",MSY,"New Orleans, LA"
SLC,"Salt Lake City, UT",IAD,"Washington, DC"
SLC,"Salt Lake City, UT",DFW,"Dallas/Fort Worth, TX"
SLC,"Salt Lake City, UT",ATL,"Atlanta, GA"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",BOS,"Boston, MA"
SLC,"Salt Lake City, UT",ANC,"Anchorage, AK"
SLC,"Salt Lake City, UT",SFO,"San Francisco, CA"
SLC,"Salt Lake City, UT",HDN,"Hayden, CO"
SLC,"Salt Lake City, UT",MCI,"Kansas City, MO"
SLC,"Salt Lake City, UT",JFK,"New York, NY"
SLC,"Salt Lake City, UT",ATL,"Atlanta, GA"
SLC,"Salt Lake City, UT",JFK,"New York, NY"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV"
SLC,"Salt Lake City, UT",MSP,"Minneapolis, MN"
SLC,"Salt Lake City, UT",SEA,"Seattle, WA"
SLC,"Salt Lake City, UT",ATL,"Atlanta, GA"
SLC,"Salt Lake City, UT",BOS,"Boston, MA"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",DCA,"Washington, DC"
SLC,"Salt Lake City, UT",JFK,"New York, NY"
SLC,"Salt Lake City, UT",DTW,"Detroit, MI"
SLC,"Salt Lake City, UT",MIA,"Miami, FL"
SLC,"Salt Lake City, UT",ONT,"Ontario, CA"
SLC,"Salt Lake City, UT",IAH,"Houston, TX"
SLC,"Salt Lake City, UT",EWR,"Newark, NJ"
SLC,"Salt Lake City, UT",TPA,"Tampa, FL"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV"
SLC,"Salt Lake City, UT",SAN,"San Diego, CA"
SLC,"Salt Lake City, UT",BWI,"Baltimore, MD"
SLC,"Salt Lake City, UT",MSP,"Minneapolis, MN"
SLC,"Salt Lake City, UT",GEG,"Spokane, WA"
SLC,"Salt Lake City, UT",SEA,"Seattle, WA"
SLC,"Salt Lake City, UT",RNO,"Reno, NV"
SLC,"Salt Lake City, UT",PDX,"Portland, OR"
SLC,"Salt Lake City, UT",CLT,"Charlotte, NC"
SLC,"Salt Lake City, UT",RDU,"Raleigh/Durham, NC"
SLC,"Salt Lake City, UT",MSY,"New Orleans, LA"
SLC,"Salt Lake City, UT",IAD,"Washington, DC"
SLC,"Salt Lake City, UT",BNA,"Nashville, TN"
SLC,"Salt Lake City, UT",ATL,"Atlanta, GA"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",FLL,"Fort Lauderdale, FL"
SLC,"Salt Lake City, UT",BOS,"Boston, MA"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",JFK,"New York, NY"
SLC,"Salt Lake City, UT",CVG,"Cincinnati, OH"
SLC,"Salt Lake City, UT",ORD,"Chicago, IL"
SLC,"Salt Lake City, UT",STL,"St. Louis, MO"
SLC,"Salt Lake City, UT",LGB,"Long Beach, CA"
SLC,"Salt Lake City, UT",BOI,"Boise, ID"
SLC,"Salt Lake City, UT",SAT,"San Antonio, TX"
SLC,"Salt Lake City, UT",SMF,"Sacramento, CA"
SLC,"Salt Lake City, UT",IAH,"Houston, TX"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",FCA,"Kalispell, MT"
SLC,"Salt Lake City, UT",SAN,"San Diego, CA"
SLC,"Salt Lake City, UT",MSP,"Minneapolis, MN"
SLC,"Salt Lake City, UT",GEG,"Spokane, WA"
SLC,"Salt Lake City, UT",JAC,"Jackson, WY"
SLC,"Salt Lake City, UT",MKE,"Milwaukee, WI"
SLC,"Salt Lake City, UT",MSO,"Missoula, MT"
SLC,"Salt Lake City, UT",BIL,"Billings, MT"
SLC,"Salt Lake City, UT",DFW,"Dallas/Fort Worth, TX"
SLC,"Salt Lake City, UT",ATL,"Atlanta, GA"
SLC,"Salt Lake City, UT",SJC,"San Jose, CA"
SLC,"Salt Lake City, UT",BZN,"Bozeman, MT"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",SFO,"San Francisco, CA"
SLC,"Salt Lake City, UT",AUS,"Austin, TX"
SLC,"Salt Lake City, UT",SNA,"Santa Ana, CA"
SLC,"Salt Lake City, UT",MCI,"Kansas City, MO"
SLC,"Salt Lake City, UT",ORD,"Chicago, IL"
SLC,"Salt Lake City, UT",SMF,"Sacramento, CA"
SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV"
SLC,"Salt Lake City, UT",SAN,"San Diego, CA"
SLC,"Salt Lake City, UT",MSP,"Minneapolis, MN"
SLC,"Salt Lake City, UT",DFW,"Dallas/Fort Worth, TX"
SLC,"Salt Lake City, UT",SEA,"Seattle, WA"
SLC,"Salt Lake City, UT",PDX,"Portland, OR"
SLC,"Salt Lake City, UT",EWR,"Newark, NJ"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",FLL,"Fort Lauderdale, FL"
SLC,"Salt Lake City, UT",BOS,"Boston, MA"
SLC,"Salt Lake City, UT",HDN,"Hayden, CO"
SLC,"Salt Lake City, UT",JFK,"New York, NY"
SLC,"Salt Lake City, UT",RSW,"Fort Myers, FL"
SLC,"Salt Lake City, UT",MCO,"Orlando, FL"
SLC,"Salt Lake City, UT",BOS,"Boston, MA"
SLC,"Salt Lake City, UT",JFK,"New York, NY"
SLC,"Salt Lake City, UT",BOS,"Boston, MA"
SLC,"Salt Lake City, UT",JFK,"New York, NY"
SLC,"Salt Lake City, UT",HWD,"Hayward, CA"
SLC,"Salt Lake City, UT",UT1,"Heber, UT"
SLC,"Salt Lake City, UT",ORD,"Chicago, IL"
SLC,"Salt Lake City, UT",STL,"St. Louis, MO"
SLC,"Salt Lake City, UT",FAT,"Fresno, CA"
SLC,"Salt Lake City, UT",LGB,"Long Beach, CA"
SLC,"Salt Lake City, UT",BOI,"Boise, ID"
SLC,"Salt Lake City, UT",ONT,"Ontario, CA"
SLC,"Salt Lake City, UT",SAT,"San Antonio, TX"
SLC,"Salt Lake City, UT",PSP,"Palm Springs, CA"
SLC,"Salt Lake City, UT",SMF,"Sacramento, CA"
SLC,"Salt Lake City, UT",IAH,"Houston, TX"
SLC,"Salt Lake City, UT",OMA,"Omaha, NE"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",FCA,"Kalispell, MT"
SLC,"Salt Lake City, UT",SAN,"San Diego, CA"
SLC,"Salt Lake City, UT",MFR,"Medford, OR"
SLC,"Salt Lake City, UT",GEG,"Spokane, WA"
SLC,"Salt Lake City, UT",EUG,"Eugene, OR"
SLC,"Salt Lake City, UT",SEA,"Seattle, WA"
SLC,"Salt Lake City, UT",RNO,"Reno, NV"
SLC,"Salt Lake City, UT",PDX,"Portland, OR"
SLC,"Salt Lake City, UT",RDM,"Bend/Redmond, OR"
SLC,"Salt Lake City, UT",IDA,"Idaho Falls, ID"
SLC,"Salt Lake City, UT",LWS,"Lewiston, ID"
SLC,"Salt Lake City, UT",GTF,"Great Falls, MT"
SLC,"Salt Lake City, UT",PSC,"Pasco/Kennewick/Richland, WA"
SLC,"Salt Lake City, UT",MSO,"Missoula, MT"
SLC,"Salt Lake City, UT",ABQ,"Albuquerque, NM"
SLC,"Salt Lake City, UT",HLN,"Helena, MT"
SLC,"Salt Lake City, UT",BIL,"Billings, MT"
SLC,"Salt Lake City, UT",CLL,"College Station/Bryan, TX"
SLC,"Salt Lake City, UT",BNA,"Nashville, TN"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",SJC,"San Jose, CA"
SLC,"Salt Lake City, UT",BZN,"Bozeman, MT"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",BUR,"Burbank, CA"
SLC,"Salt Lake City, UT",SFO,"San Francisco, CA"
SLC,"Salt Lake City, UT",TWF,"Twin Falls, ID"
SLC,"Salt Lake City, UT",SUN,"Sun Valley/Hailey/Ketchum, ID"
SLC,"Salt Lake City, UT",TUS,"Tucson, AZ"
SLC,"Salt Lake City, UT",OKC,"Oklahoma City, OK"
SLC,"Salt Lake City, UT",FAT,"Fresno, CA"
SLC,"Salt Lake City, UT",SAT,"San Antonio, TX"
SLC,"Salt Lake City, UT",RNO,"Reno, NV"
SLC,"Salt Lake City, UT",IDA,"Idaho Falls, ID"
SLC,"Salt Lake City, UT",TUL,"Tulsa, OK"
SLC,"Salt Lake City, UT",PIH,"Pocatello, ID"
SLC,"Salt Lake City, UT",COS,"Colorado Springs, CO"
SLC,"Salt Lake City, UT",DTW,"Detroit, MI"
SLC,"Salt Lake City, UT",FAT,"Fresno, CA"
SLC,"Salt Lake City, UT",PSP,"Palm Springs, CA"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",CPR,"Casper, WY"
SLC,"Salt Lake City, UT",IDA,"Idaho Falls, ID"
SLC,"Salt Lake City, UT",LWS,"Lewiston, ID"
SLC,"Salt Lake City, UT",GTF,"Great Falls, MT"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",BTM,"Butte, MT"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",CDC,"Cedar City, UT"
SLC,"Salt Lake City, UT",SFO,"San Francisco, CA"
SLC,"Salt Lake City, UT",SGU,"St. George, UT"
SLC,"Salt Lake City, UT",SBP,"San Luis Obispo, CA"
SLC,"Salt Lake City, UT",TWF,"Twin Falls, ID"
SLC,"Salt Lake City, UT",PIH,"Pocatello, ID"
SLC,"Salt Lake City, UT",TUS,"Tucson, AZ"
SLC,"Salt Lake City, UT",COS,"Colorado Springs, CO"
SLC,"Salt Lake City, UT",CNY,"Moab, UT"
SLC,"Salt Lake City, UT",EKO,"Elko, NV"
SLC,"Salt Lake City, UT",HOB,"Hobbs, NM"
SLC,"Salt Lake City, UT",FAT,"Fresno, CA"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",GJT,"Grand Junction, CO"
SLC,"Salt Lake City, UT",IDA,"Idaho Falls, ID"
SLC,"Salt Lake City, UT",MSO,"Missoula, MT"
SLC,"Salt Lake City, UT",TUL,"Tulsa, OK"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",SGU,"St. George, UT"
SLC,"Salt Lake City, UT",TUS,"Tucson, AZ"
SLC,"Salt Lake City, UT",FSD,"Sioux Falls, SD"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",ONT,"Ontario, CA"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",SBD,"San Bernardino, CA"
SLC,"Salt Lake City, UT",SDF,"Louisville, KY"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",RFD,"Rockford, IL"
SLC,"Salt Lake City, UT",BOI,"Boise, ID"
SLC,"Salt Lake City, UT",SDF,"Louisville, KY"
SLC,"Salt Lake City, UT",IAH,"Houston, TX"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",RNO,"Reno, NV"
SLC,"Salt Lake City, UT",MEM,"Memphis, TN"
SLC,"Salt Lake City, UT",IND,"Indianapolis, IN"
SLC,"Salt Lake City, UT",IDA,"Idaho Falls, ID"
SLC,"Salt Lake City, UT",TWF,"Twin Falls, ID"
SLC,"Salt Lake City, UT",SUN,"Sun Valley/Hailey/Ketchum, ID"
SLC,"Salt Lake City, UT",PIH,"Pocatello, ID"
SLC,"Salt Lake City, UT",MEM,"Memphis, TN"
SLC,"Salt Lake City, UT",IND,"Indianapolis, IN"
SLC,"Salt Lake City, UT",BOI,"Boise, ID"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",MEM,"Memphis, TN"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",MEM,"Memphis, TN"
SLC,"Salt Lake City, UT",JAC,"Jackson, WY"
SLC,"Salt Lake City, UT",IDA,"Idaho Falls, ID"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",MEM,"Memphis, TN"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV"
SLC,"Salt Lake City, UT",OAK,"Oakland, CA"
SLC,"Salt Lake City, UT",SAN,"San Diego, CA"
SLC,"Salt Lake City, UT",BWI,"Baltimore, MD"
SLC,"Salt Lake City, UT",AMA,"Amarillo, TX"
SLC,"Salt Lake City, UT",DAL,"Dallas, TX"
SLC,"Salt Lake City, UT",HOU,"Houston, TX"
SLC,"Salt Lake City, UT",BNA,"Nashville, TN"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",SJC,"San Jose, CA"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",AUS,"Austin, TX"
SLC,"Salt Lake City, UT",MDW,"Chicago, IL"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",MIA,"Miami, FL"
SLC,"Salt Lake City, UT",AMA,"Amarillo, TX"
SLC,"Salt Lake City, UT",CLT,"Charlotte, NC"
SLC,"Salt Lake City, UT",DFW,"Dallas/Fort Worth, TX"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",MIA,"Miami, FL"
SLC,"Salt Lake City, UT",DFW,"Dallas/Fort Worth, TX"
SLC,"Salt Lake City, UT",ORD,"Chicago, IL"
SLC,"Salt Lake City, UT",CVG,"Cincinnati, OH"
SLC,"Salt Lake City, UT",CVG,"Cincinnati, OH"
SLC,"Salt Lake City, UT",VNY,"Van Nuys, CA"
SLC,"Salt Lake City, UT",OPF,"Miami, FL"
SLC,"Salt Lake City, UT",JAC,"Jackson, WY"
SLC,"Salt Lake City, UT",SJC,"San Jose, CA"
SLC,"Salt Lake City, UT",TEB,"Teterboro, NJ"
SLC,"Salt Lake City, UT",VNY,"Van Nuys, CA"
SLC,"Salt Lake City, UT",PVU,"Provo, UT"
SLC,"Salt Lake City, UT",TEB,"Teterboro, NJ"
SLC,"Salt Lake City, UT",SNA,"Santa Ana, CA"
SLC,"Salt Lake City, UT",VNY,"Van Nuys, CA"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",ATL,"Atlanta, GA"
SLC,"Salt Lake City, UT",BZN,"Bozeman, MT"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",AUS,"Austin, TX"
SLC,"Salt Lake City, UT",MCI,"Kansas City, MO"
SLC,"Salt Lake City, UT",DTW,"Detroit, MI"
SLC,"Salt Lake City, UT",TPA,"Tampa, FL"
SLC,"Salt Lake City, UT",DEN,"Denver, CO"
SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV"
SLC,"Salt Lake City, UT",SAN,"San Diego, CA"
SLC,"Salt Lake City, UT",BWI,"Baltimore, MD"
SLC,"Salt Lake City, UT",MSP,"Minneapolis, MN"
SLC,"Salt Lake City, UT",SEA,"Seattle, WA"
SLC,"Salt Lake City, UT",PDX,"Portland, OR"
SLC,"Salt Lake City, UT",PHL,"Philadelphia, PA"
SLC,"Salt Lake City, UT",DFW,"Dallas/Fort Worth, TX"
SLC,"Salt Lake City, UT",ATL,"Atlanta, GA"
SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA"
SLC,"Salt Lake City, UT",FLL,"Fort Lauderdale, FL"
SLC,"Salt Lake City, UT",PHX,"Phoenix, AZ"
SLC,"Salt Lake City, UT",JFK,"New York, NY"
SLC,"Salt Lake City, UT",MCO,"Orlando, FL"
SLC,"Salt Lake City, UT",HNL,"Honolulu, HI"
SLC,"Salt Lake City, UT",OGG,"Kahului, HI"
SLC,"Salt Lake City, UT",ATL,"Atlanta, GA"
SLC,"Salt Lake City, UT",MCO,"Orlando, FL"
